Rainfall, Discharge ,Temperature ,RH,Date,ETO mm,Soil Moisture %
108,1080,26.24,88.94,08-07-2005,2.49,22.8
77,770.8,26.12,90,09-07-2005,2.54,22.5
78,784.42,25.76,90.12,10-07-2005,2.49,22.05
67,670.9,25.73,91.38,11-07-2005,2.66,21.71
116,1169.62,25.83,92.12,12-07-2005,2.61,21.34
96,964.62,25.86,91.81,13-07-2005,2.74,20.99
92,926.41,25.44,89.5,14-07-2005,2.53,20.69
99,992.48,25.15,90.62,15-07-2005,2.7,20.5
79,798.1,25.04,91.69,16-07-2005,2.79,20.19
61,616.19,25.47,90.5,17-07-2005,2.83,19.9
173,1733,25.8,92.25,18-07-2005,2.66,19.62
122,1229,25.86,91.81,19-07-2005,2.55,19.36
92,924.4,25.64,92.12,20-07-2005,2.66,19.1
114,1142.49,25.4,91.88,21-07-2005,2.48,18.87
82,823.65,25.65,91.94,22-07-2005,2.47,18.65
103,1038.56,25.88,91.62,23-07-2005,2.69,18.43
136,1360.28,25.44,92.38,24-07-2005,2.68,18.23
244,2442,25.39,90.12,25-07-2005,2.58,18.04
214,2148.46,25.55,92.12,26-07-2005,2.67,17.86
279,2798.3,25.69,92.56,27-07-2005,2.7,17.69
202,2022.23,25.71,92.75,28-07-2005,2.6,17.51
316,3160.85,25.29,91.06,29-07-2005,2.53,17.35
231,2313.46,25.76,92.06,30-07-2005,2.6,17.19
209,2090.8,25.44,93.19,31-07-2005,2.51,17.05
255,2555,25.56,92.31,01-08-2005,2.67,16.77
347,3475.44,25.46,93.81,02-08-2005,2.73,16.64
419,4197,25.4,92.25,03-08-2005,2.67,16.53
330,3309.64,25.23,92.25,04-08-2005,2.72,16.41
344,3442.66,25.23,92.25,05-08-2005,2.83,16.29
207,2075.05,25.36,90.69,06-08-2005,2.6,16.19
162,1625.88,25.55,89.44,07-08-2005,2.53,16.09
142,1427,25.8,90.75,08-08-2005,2.5,15.99
118,1188.4,25.62,91.31,09-08-2005,2.45,15.92
115,1159.35,25.51,92.69,10-08-2005,2.26,15.84
131,1317.78,25.62,92.94,11-08-2005,2.35,15.75
116,1161.79,25.55,91.25,12-08-2005,2.38,15.66
118,1183.17,25.46,90.12,13-08-2005,2.53,15.58
99,994.98,25.4,91.25,14-08-2005,2.46,15.5
108,1085,25.33,92.19,15-08-2005,2.47,15.42
136,1364,25.2,90.56,16-08-2005,2.43,15.6
284,2845.62,25.45,90.69,17-08-2005,2.51,15.48
198,1987.96,25.38,90.44,18-08-2005,2.35,15.38
171,1717.99,25.36,90.19,19-08-2005,2.42,15.29
112,1123.57,25.54,86.81,20-08-2005,2.34,15.21
113,1137.82,25.56,87.75,21-08-2005,2.37,15.15
84,843.8,25.6,86.69,22-08-2005,2.38,15.08
95,952.99,25.69,84.69,23-08-2005,2.39,15.02
69,697.72,25.43,89.12,24-08-2005,2.21,14.96
63,630.05,25.15,90.88,25-08-2005,2.38,14.9
59,594.87,25.23,89.25,26-08-2005,2.36,14.84
58,588.9,25.12,91.38,27-08-2005,2.17,14.79
50,501.98,25.51,89.62,28-08-2005,2.17,14.73
151,1513,25.36,91.56,29-08-2005,2.19,14.68
68,689.61,25.48,91.75,30-08-2005,2.26,14.64
61,614.68,25.43,93.25,31-08-2005,2.28,14.6
67,671.1,25.6,92.06,01-09-2005,2.43,14.56
69,691.14,25.51,95.19,02-09-2005,2.49,14.52
67,678.18,25.37,95.69,03-09-2005,2.38,14.48
72,724.68,24.6,94.56,04-09-2005,2.44,14.44
82,825.2,24.3,94.38,05-09-2005,2.46,14.41
95,957.71,24.29,92.94,06-09-2005,2.37,14.38
66,664.02,24.8,94.81,07-09-2005,2.39,14.35
63,633.5,25.12,93.88,08-09-2005,2.37,14.32
55,557.96,25.06,92.19,09-09-2005,2.31,14.29
80,800.96,24.87,94.88,10-09-2005,2.25,14.26
86,863.85,24.93,93.75,11-09-2005,2.32,14.23
87,876.6,25.21,93.25,12-09-2005,2.37,14.21
117,1175.52,25.25,92.88,13-09-2005,2.32,14.18
132,1324,25.41,92.31,14-09-2005,2.3,14.16
119,1191,25.53,91.38,15-09-2005,2.31,14.47
112,1127,25.65,88.62,16-09-2005,2.29,14.44
114,1148,25.94,85.5,17-09-2005,2.38,14.4
78,781.39,25.9,83.12,18-09-2005,2.55,14.36
63,637.6,25.44,86.19,19-09-2005,2.72,14.32
56,560.11,25.63,88.44,20-09-2005,2.77,14.28
70,709.2,25.62,88.75,21-09-2005,2.76,14.25
92,929.61,25.67,87.81,22-09-2005,2.6,14.22
69,695.6,25.5,87.38,23-09-2005,2.56,14.19
57,577.81,25.55,85.69,24-09-2005,2.57,14.16
51,513.59,25.51,85.31,25-09-2005,2.38,14.15
43,432.6,25.38,85.88,26-09-2005,2.39,14.12
44,444.32,25.64,86.56,27-09-2005,2.25,14.14
38,380.24,25.78,85.5,28-09-2005,2.41,14.12
65,659.66,25.48,86.06,29-09-2005,2.29,14.09
34,344.88,25.41,84.62,30-09-2005,2.28,14.07
0,333.07,25.3,84.25,01-10-2005,2.22,14.04
0,328.76,25.34,86.31,02-10-2005,2.34,14.02
0,300.5,25.08,88.19,03-10-2005,2.28,13.99
0.2,324.73,25.03,88.19,04-10-2005,2.25,13.97
3.4,302.59,25.21,90.69,05-10-2005,2.23,14.16
0,270.52,26.22,88.31,06-10-2005,2.27,14.12
0,264.38,26.48,85.56,07-10-2005,2.41,14.16
19.3,305.99,25.89,91.62,08-10-2005,2.47,14.12
26.4,295.2,26.41,88.94,09-10-2005,2.39,14.09
0.7,443,26.39,85.81,10-10-2005,2.33,14.16
2.1,271.5,25.95,87.56,11-10-2005,2.41,14.12
67.5,354.3,25.49,92,12-10-2005,2.72,14.09
35,388.4,25.18,91,13-10-2005,2.45,14.06
26.3,739.82,24.94,91.94,14-10-2005,2.53,14.13
3.6,615.91,25.72,87.94,15-10-2005,2.48,15.67
0,603,25.74,88.56,16-10-2005,2.45,16.58
1,368.8,26.45,87.06,17-10-2005,2.26,16.39
0.7,351.46,26.35,87.81,18-10-2005,2.25,16.65
4.6,662.26,25.4,91.56,19-10-2005,2.27,16.48
0,467.74,25.74,86.62,20-10-2005,2.31,24.48
4.6,458.84,26.33,84,21-10-2005,2.48,23.29
3.6,439.94,26.47,83.56,22-10-2005,2.54,23.37
41.2,339.64,25.75,84.44,23-10-2005,2.33,22.63
13.9,748.6,25.46,84.44,24-10-2005,2.47,22.36
0,478.67,24.83,76.75,25-10-2005,2.26,21.81
0.6,377.38,25.44,79.19,26-10-2005,2.3,21.8
15.5,297.38,25.6,89.81,27-10-2005,2.43,21.2
1.6,284.46,26.15,86.69,28-10-2005,2.59,24.76
0,302.44,26.18,82.06,29-10-2005,2.67,24.21
0,270.03,26.24,82.69,30-10-2005,2.9,24.33
0.7,254.7,25.7,85.44,31-10-2005,2.91,24.49
13.2,226.13,25.54,87.75,01-11-2005,2.48,23.34
2.1,235.8,25.46,80.5,02-11-2005,2.73,22.98
10.2,257.88,26.11,83.88,03-11-2005,3.02,22.88
0,252,26.39,79.12,04-11-2005,2.77,22.51
0.5,359.1,26.02,79,05-11-2005,2.65,24.65
10.8,254.7,26.27,82.94,06-11-2005,2.23,27.56
0,227.8,26.91,78.81,07-11-2005,2.08,25.8
0,224.48,26.73,79.56,08-11-2005,2.38,24.92
0,203.33,26.3,76.75,09-11-2005,2.23,25.58
0,180.71,26.94,77.19,10-11-2005,2.89,31.96
0,157.54,26.33,79.56,11-11-2005,2.91,28.81
0,175.44,25.67,84.69,12-11-2005,3.14,26.58
0,169.53,24.99,78.5,13-11-2005,3,27.3
0,176.8,24.65,66.88,14-11-2005,2.87,25.85
0,149.61,24.76,73.75,15-11-2005,2.65,25.89
0,152.9,24.51,69.62,16-11-2005,2.49,24.63
0,133.15,23.55,66.5,17-11-2005,2.32,23.73
0,126.61,23.71,63.94,18-11-2005,2.07,24.33
0,122.15,23.71,65.62,19-11-2005,2.16,26.64
0,135.46,24.49,66.94,20-11-2005,2.21,25.15
0,125.4,24.44,73.94,21-11-2005,2.16,24.84
0,105.01,25.55,80.31,22-11-2005,2.21,25.91
0,101.95,25.63,81.75,23-11-2005,2.33,24.74
0.4,101.99,24.92,74.88,24-11-2005,2.44,23.68
7.4,100.99,24.65,81.06,25-11-2005,2.36,23.21
0,109.8,24.82,83.81,26-11-2005,2.69,24.87
0,109.3,24.19,83.75,27-11-2005,2.45,24.61
0,107.7,24.98,77.75,28-11-2005,2.7,23.64
0,107.7,24.68,73.19,29-11-2005,2.76,23.81
0,105.9,24.23,75.69,30-11-2005,2.86,24.63
0,135.7,25.17,83.25,01-12-2005,2.63,27.92
0,0,25.37,86.19,02-12-2005,3.05,26.06
0,0,25.81,83.69,03-12-2005,3.04,26.82
0,0,25.1,84.69,04-12-2005,2.79,25.46
0,0,25.75,82.56,05-12-2005,2.38,24.83
0,0,25.81,70.69,06-12-2005,2.15,25.64
0,0,24.86,79.56,07-12-2005,2.47,28.34
0,0,24.51,69,08-12-2005,2.62,28.71
0,0,23.64,60.62,09-12-2005,2.67,27.2
0,0,24.76,63.44,10-12-2005,2.49,26.43
0,0,26.28,77.44,11-12-2005,2.26,25.83
0,0,25.9,75.62,12-12-2005,2.25,33.65
0,0,26.19,77.25,13-12-2005,2.47,31.53
0,0,25.73,77.69,14-12-2005,2.49,34.27
0,0,25.39,72.69,15-12-2005,2.65,33.63
0,0,24.26,66.94,16-12-2005,2.75,31
0,0,23.58,65.44,17-12-2005,3.33,29.39
0,0,25.44,75.06,18-12-2005,3.27,29.7
0,0,25.64,76.19,19-12-2005,3.35,27.83
0,0,25.29,74.69,20-12-2005,2.77,26.81
0,0,25.33,76.56,21-12-2005,3.17,25.81
0,0,25.01,77.12,22-12-2005,3.19,25.83
0,0,24.4,77.12,23-12-2005,2.98,25.26
0,0,24.48,74,24-12-2005,3.14,25.01
0,0,25.06,73.06,25-12-2005,2.66,24.2
0,0,24.98,68.44,26-12-2005,3.26,27.36
0,0,23.85,65.94,27-12-2005,3.63,28.01
0,0,23.81,61.31,28-12-2005,3,27.44
0,0,24.44,68.81,29-12-2005,3.14,27.33
0,0,24.26,67.56,30-12-2005,2.78,26.35
0,0,24.17,63.62,31-12-2005,2.94,26.6
0,0,24.58,62.19,01-01-2006,3.58,26.43
0,0,24.6,62.75,02-01-2006,2.23,27.16
0,0,24.61,66,03-01-2006,2.36,26.26
0,0,24.8,65.5,04-01-2006,2.75,25.99
0,0,25.98,69.31,05-01-2006,2.47,25.96
0,0,26.69,71.31,06-01-2006,2.57,26.51
0,0,26.58,67.25,07-01-2006,2.76,28.39
0,0,26.78,73.5,08-01-2006,3.01,29.47
0,0,26.96,73.75,09-01-2006,3.02,28.03
0,0,26.61,73.19,10-01-2006,2.8,27.77
0,0,26.01,63.75,11-01-2006,3.84,29.22
0,0,25.62,60.19,12-01-2006,3.44,29.37
0,0,25.94,64.56,13-01-2006,3.06,29.55
0,0,26.21,59.44,14-01-2006,2.86,29.38
0,0,26.95,67.56,15-01-2006,2.69,28.96
0,0,27.22,72.94,16-01-2006,2.76,30.1
0,0,27.47,74.88,17-01-2006,2.83,31.91
0,0,27.09,64.12,18-01-2006,2.83,32.08
0,0,25.8,58.12,19-01-2006,2.57,31.66
0,0,25.96,58.56,20-01-2006,2.57,32.46
0,0,26.02,59.5,21-01-2006,3.03,32.05
0,0,26.14,66.88,22-01-2006,3.13,31.94
0,0,25.88,62.88,23-01-2006,3.03,31.66
0,0,25.42,59.94,24-01-2006,2.61,32.5
0,0,25.27,60.75,25-01-2006,2.81,33.14
0,0,25.11,56.5,26-01-2006,3.28,33.51
0,0,25.51,62.44,27-01-2006,2.96,33.39
0,0,26.41,57.69,28-01-2006,2.77,33.29
0,0,25.94,57.69,29-01-2006,2.63,33.89
0,0,25.32,50.19,30-01-2006,2.79,34.89
0,0,25.51,55.31,31-01-2006,3.01,35.91
0,0,25.78,56.19,01-02-2006,2.71,35.68
0,0,26.2,51.06,02-02-2006,2.91,35.5
0,0,25.95,57.19,03-02-2006,3.33,35.99
0,0,27.28,59.25,04-02-2006,3.76,36.03
0,0,27.95,59.5,05-02-2006,3.88,35.96
0,0,26.6,50.31,06-02-2006,2.89,36
0,0,25.9,46.69,07-02-2006,2.94,35.77
0,0,25.95,52.69,08-02-2006,3.39,35.5
0,0,26.05,48.5,09-02-2006,3.31,35.34
0,0,26.05,44.88,10-02-2006,3.32,0
0,0,26.01,46.19,11-02-2006,3.52,35.79
0,0,26.42,50,12-02-2006,3.73,36.08
0,0,26.4,44.94,13-02-2006,3.65,35.67
0,0,26.39,47.25,14-02-2006,3.95,34.51
0,0,26.98,55.5,15-02-2006,3.6,33.71
0,0,26.8,63.44,16-02-2006,3.47,32.95
0,0,27.65,63.25,17-02-2006,3.06,32.76
0,0,28.42,59.25,18-02-2006,3.18,34.27
0,0,28.15,62.06,19-02-2006,3.03,33.66
0,0,28.29,57.81,20-02-2006,3.12,32.88
0,0,27.98,61,21-02-2006,3.7,31.87
0,0,28.26,54.62,22-02-2006,3.59,33.59
0,0,28.32,48.5,23-02-2006,4.19,32.06
0,0,28.05,45.31,24-02-2006,3.63,33.12
0,0,27.69,56.94,25-02-2006,3.24,32.69
0,0,28.55,54.81,26-02-2006,3.23,33.58
0,0,28.2,62.81,27-02-2006,3.35,35.58
0,0,28.54,63.81,28-02-2006,3.29,35.67
0,0,28.75,64.88,01-03-2006,3.22,35.63
0,0,28.95,64,02-03-2006,3.06,36.12
0,0,28.5,67.31,03-03-2006,3.72,36.32
0,0,28.91,65.5,04-03-2006,3.7,36.19
2.5,0,29.38,63.56,05-03-2006,3.62,35.77
3,0,29.49,54.88,06-03-2006,3.63,35.43
2.4,0,28.6,56.19,07-03-2006,3.51,34.92
0,0,28.85,57.88,08-03-2006,3.13,34.5
0,0,28.4,62.31,09-03-2006,3.05,34.1
12.9,0,27.69,67.75,10-03-2006,3.2,33.55
0,0,27.17,66.12,11-03-2006,3.41,32.63
0,0,26.37,59.94,12-03-2006,3.58,32.18
0,0,25.95,60.94,13-03-2006,3.12,31.02
0,0,26.22,64.06,14-03-2006,3.24,29.48
0,0,26.76,62.75,15-03-2006,2.77,28.52
0,0,27.23,64.19,16-03-2006,2.93,27.57
0,0,27.38,63.44,17-03-2006,3.07,27.68
0,0,28.38,60.81,18-03-2006,3.31,29.93
0,0,29.18,57.12,19-03-2006,3.27,31.35
0,0,29.18,63.56,20-03-2006,3.3,32.81
0,0,29.62,62.44,21-03-2006,3.55,33.22
0,0,29.13,67,22-03-2006,3.29,33.44
0,0,29.01,70.19,23-03-2006,3.3,33.49
0,0,28.61,70.88,24-03-2006,3.43,33.98
0,0,29.4,64.38,25-03-2006,3.2,33.65
0,0,29.36,65.44,26-03-2006,3.14,32.78
0,0,29.26,60.44,27-03-2006,3.14,33.82
0,0,29.69,53.25,28-03-2006,3.18,33.98
0,0,29.21,61.69,29-03-2006,2.94,34.37
0,0,29.14,65.94,30-03-2006,2.66,34.93
0,0,29.03,66.19,31-03-2006,2.71,33.21
0,0,29.44,64.12,01-04-2006,2.68,31.4
0,0,29.05,66.31,02-04-2006,2.93,32.35
0,0,29.44,63.5,03-04-2006,3.46,32.28
0,0,29.75,56.25,04-04-2006,4.18,34.71
0,0,29.69,59.12,05-04-2006,4.43,35.44
0,0,29.23,63.88,06-04-2006,3.43,34.9
0,0,29.08,66.12,07-04-2006,3.11,34.57
0.2,0,29.3,66.44,08-04-2006,3.07,34.16
3.2,0,29.19,67.75,09-04-2006,2.91,33.69
0.9,0,29.16,68.81,10-04-2006,2.84,33.29
4,0,29.48,65.94,11-04-2006,2.56,32.96
0,0,29.56,63.19,12-04-2006,3.04,32.5
0,0,29.28,64.12,13-04-2006,2.75,31.71
0.7,0,29.5,64.12,14-04-2006,2.76,30.93
5.6,0,28.83,67.44,15-04-2006,3.18,30.12
2.4,0,28.07,69.62,16-04-2006,3.76,29.57
0,0,28.78,63.81,17-04-2006,3.91,28.76
0,0,29.23,60.62,18-04-2006,3.47,27.88
0,0,28.79,63.06,19-04-2006,2.97,26.65
0,0,29.28,63.25,20-04-2006,2.89,25.53
0,0,29.83,60.44,21-04-2006,2.86,26.76
0,0,29.46,64.06,22-04-2006,2.71,26.21
0,0,29.8,63.81,23-04-2006,2.62,25.22
0,0,29.75,65.5,24-04-2006,2.78,24.38
0,0,29.08,68.25,25-04-2006,2.57,23.54
0,0,29.28,66,26-04-2006,3.08,23.85
0,0,29.4,65.62,27-04-2006,3.16,26.06
0,0,28.86,67.5,28-04-2006,3.08,25.96
0,0,28.71,66.19,29-04-2006,3.31,27.46
0,0,29.27,64.06,30-04-2006,3.04,27.28
0,0,29.46,64.81,01-05-2006,3.19,26.17
0,0,29.51,66.88,02-05-2006,2.88,25.79
14.7,0,29.53,69.88,03-05-2006,3.06,28.08
0,0,28.27,79.44,04-05-2006,2.91,27.13
5.5,0,27.91,79.81,05-05-2006,2.78,25.99
0,0,28.17,77.69,06-05-2006,2.82,24.95
0,0,28.62,74.81,07-05-2006,2.7,26.98
0.7,0,28.71,73.75,08-05-2006,2.84,26.34
4,0,28.44,72.75,09-05-2006,2.95,26.74
3.1,0,28.85,73.06,10-05-2006,2.76,25.91
0.9,0,28.85,74.31,11-05-2006,2.53,29.27
9.5,0,28.87,73.56,12-05-2006,2.78,27.52
1.8,0,29.16,71.62,13-05-2006,2.96,29.8
0,0,29.45,70,14-05-2006,3.16,28.13
0,0,29.19,71.44,15-05-2006,2.91,28.81
0,0,29.21,73,16-05-2006,2.57,28.39
0,1.65,28.42,75,17-05-2006,2.42,29.73
0,1.73,28.91,72.56,18-05-2006,2.54,29.11
3.9,2.38,28.26,75.44,19-05-2006,2.82,28.08
0,1.83,28.76,71.44,20-05-2006,2.93,27.24
0,1.31,28.16,76.81,21-05-2006,3.03,26.09
0,1.4,27.94,79.06,22-05-2006,2.98,24.99
0,1.3,27.62,82.69,23-05-2006,2.62,24.07
0,0.97,28.01,79.62,24-05-2006,2.74,23.28
0,1.18,27.79,81.75,25-05-2006,2.81,22.62
8.5,1.14,26.71,85.06,26-05-2006,2.85,22.06
2.8,1.21,26.34,88.88,27-05-2006,2.82,21.84
10.6,3.72,26.48,88.81,28-05-2006,2.56,22.01
106,55.59,26.58,89.88,29-05-2006,2.98,21.52
114.3,248.9,26.34,89.12,30-05-2006,3.25,21.17
47.5,1282.51,26.44,88.25,31-05-2006,2.79,22.67
81,811.28,26.69,85.88,01-06-2006,2.68,21.89
65,655.86,26.3,89.31,02-06-2006,2.45,24.09
57,570.06,26.41,89.31,03-06-2006,2.57,24.04
61,614.65,26.08,91.19,04-06-2006,2.38,23.65
53,534.9,26.08,89.44,05-06-2006,2.64,22.76
42,422.29,25.26,85.75,06-06-2006,2.81,22.11
45,455.01,25.66,86.69,07-06-2006,2.63,21.58
32,323.36,26.14,83.69,08-06-2006,2.74,21.14
34,349.74,26.35,84.81,09-06-2006,2.52,21.74
26,261.89,26.03,86.19,10-06-2006,2.64,21.63
22,225.18,26.36,84.56,11-06-2006,2.7,21.85
18,188.9,26.3,82.5,12-06-2006,2.54,22.79
21,219.48,26.39,82,13-06-2006,2.99,22.19
10,106.59,26.66,83.56,14-06-2006,2.93,21.6
9,91.06,26.69,87.75,15-06-2006,2.85,21.11
10,108.3,26.15,90.06,16-06-2006,2.95,20.68
9,99.36,25.99,86.81,17-06-2006,2.71,20.31
67,671.44,26.2,88.69,18-06-2006,2.76,19.97
24,249.5,26.06,92.25,19-06-2006,2.72,19.67
30,305.4,25.73,90.12,20-06-2006,2.56,19.64
31,315.18,25.97,86.69,21-06-2006,2.66,19.46
27,273.71,26.05,89,22-06-2006,2.55,22.29
31,315.89,26.07,92,23-06-2006,2.54,21.49
26,266.17,26.24,92.88,24-06-2006,2.61,21.25
73,738.09,26.05,92.81,25-06-2006,2.57,24.12
99,993.5,26.32,91.44,26-06-2006,2.56,24.04
130,1303.04,26.42,91.75,27-06-2006,2.48,22.91
123,1232.02,26.22,91.62,28-06-2006,2.61,22.19
114,1143.17,26.19,92.5,29-06-2006,2.69,21.61
193,1938.31,25.65,93.12,30-06-2006,2.49,21.33
330,3303.77,26.09,91.5,01-07-2006,2.65,20.98
182,1828.65,25.97,90.94,02-07-2006,2.5,20.81
195,1951,25.73,90.56,03-07-2006,2.56,20.43
302,3026.4,26.05,88.62,04-07-2006,2.84,20.09
197,1970.8,25.93,87.44,05-07-2006,3.05,19.78
159,1595.3,26.02,88.38,06-07-2006,3.26,19.49
136,1365,25.94,89.25,07-07-2006,3.27,20.39
138,1380,26.01,89.44,08-07-2006,3.03,23.23
133,1336,25.97,88.12,09-07-2006,2.63,23.24
145,1458,26.03,88,10-07-2006,2.54,24.15
122,1220.64,26.02,88.69,11-07-2006,2.64,23.37
134,1341,25.83,89.56,12-07-2006,2.63,22.67
143,1434,25.37,91.88,13-07-2006,2.74,22.09
153,1533,25.37,91.19,14-07-2006,2.56,21.61
193,1937,25.8,90.12,15-07-2006,2.61,21.18
204,2040,25.76,88.12,16-07-2006,2.69,20.78
171,1719,25.64,87.44,17-07-2006,2.61,20.41
167,1677.31,25.54,88.25,18-07-2006,2.6,20.07
191,1919.29,25.73,89.75,19-07-2006,2.66,19.76
219,2193,25.64,89.94,20-07-2006,2.77,19.46
276,2762,25.42,90.81,21-07-2006,2.63,19.17
215,2153,25.04,88.94,22-07-2006,2.61,18.91
181,1815,24.97,91.38,23-07-2006,2.34,18.66
135,1356,25.69,87.81,24-07-2006,2.45,18.43
106,1066.7,25.94,86.81,25-07-2006,2.71,18.21
93,932.8,26,88.31,26-07-2006,2.58,17.99
117,1176,24.63,88.06,27-07-2006,2.49,17.79
174,1740,25.02,90.38,28-07-2006,2.32,17.6
222,2227,25.62,88.5,29-07-2006,2.44,17.42
153,1539,25.96,87.62,30-07-2006,2.77,17.25
121,1218,25.73,87.88,31-07-2006,2.77,17.09
114,1147.13,25.69,88,01-08-2006,2.57,16.93
116,1163,25.59,88,02-08-2006,2.43,16.79
102,1028,25.86,87.81,03-08-2006,2.65,16.65
96,967.7,25.73,89.19,04-08-2006,2.54,16.51
130,1303,25.51,88.19,05-08-2006,2.34,16.38
166,1662,25.62,89.12,06-08-2006,2.44,16.26
152,1528,25.6,89.44,07-08-2006,2.61,16.14
130,1303.32,25.26,90.88,08-08-2006,2.43,16.03
97,976.3,25.29,90.31,09-08-2006,2.41,15.92
98,984.9,25.64,91.69,10-08-2006,2.41,15.82
121,1213,25.33,92.94,11-08-2006,2.45,15.72
195,1951,25.54,92.5,12-08-2006,2.37,15.54
309,3093,25.54,92.62,13-08-2006,2.33,15.45
248,2486,25.65,91.62,14-08-2006,2.46,15.36
272,2725.26,25.9,91.31,15-08-2006,2.61,15.28
220,2204,25.82,90.5,16-08-2006,2.54,15.2
202,2028,25.55,90.56,17-08-2006,2.39,15.13
276,2768,25.49,91.81,18-08-2006,2.38,15.06
248,2480,25.37,91.06,19-08-2006,2.3,15
227,2270.38,24.98,90.44,20-08-2006,2.36,15.24
143,1434,25.25,89.06,21-08-2006,2.23,15.2
124,1248.98,25.3,89,22-08-2006,2.32,15.13
98,984.9,25.32,86.69,23-08-2006,2.36,15.06
88,886.1,25.51,85.94,24-08-2006,2.29,14.99
72,724.6,25.75,84,25-08-2006,2.7,14.92
66,669,25.61,85.62,26-08-2006,2.81,14.87
60,602.8,25.37,85.5,27-08-2006,2.76,14.81
57,574.5,25.23,87.94,28-08-2006,2.56,14.76
49,499.11,25.56,86.75,29-08-2006,2.48,14.71
60,606.8,25.71,86.81,30-08-2006,2.59,14.66
58,582.5,25.87,86.88,31-08-2006,2.64,14.62
71,716,25.76,87.06,01-09-2006,2.6,14.58
55,550.7,26.33,85.25,02-09-2006,2.57,14.54
51,515.5,26.31,85.88,03-09-2006,2.51,14.5
47,477.4,25.94,85.81,04-09-2006,2.62,14.46
47,470.8,25.43,88.06,05-09-2006,2.39,14.42
41,415,26.18,86.38,06-09-2006,2.34,14.39
39,397.2,25.98,88.38,07-09-2006,2.32,14.36
40,400.7,25.58,90.88,08-09-2006,2.35,14.33
39,393.6,26.59,86.19,09-09-2006,2.49,14.29
48,488.8,26.29,88.69,10-09-2006,2.56,14.27
54,546.7,25.76,91.81,11-09-2006,2.79,14.24
44,440.89,25.71,90.88,12-09-2006,2.63,14.21
51,511.7,25.39,91.81,13-09-2006,2.66,14.18
60,602.8,25.05,91.31,14-09-2006,2.91,14.16
117,1172,25.15,92,15-09-2006,2.83,14.13
106,1068,25.06,91.44,16-09-2006,2.55,14.11
100,1002,25.15,92.69,17-09-2006,2.33,14.08
136,1360,25.34,90.56,18-09-2006,2.35,14.06
110,1106.6,25.55,90.88,19-09-2006,2.35,14.04
79,795,25.48,90.69,20-09-2006,2.36,14
95,959.1,25.5,91.44,21-09-2006,2.41,13.98
84,849.2,25.48,90.25,22-09-2006,2.5,13.96
95,954.9,25.73,89.81,23-09-2006,2.44,13.94
66,660.6,25.76,89.25,24-09-2006,2.47,13.93
64,643.9,25.38,90.31,25-09-2006,2.44,13.91
82,822.07,25.01,83.88,26-09-2006,2.53,13.89
63,635.6,24.65,85.81,27-09-2006,2.64,13.88
69,690.2,25.01,86.44,28-09-2006,2.54,13.86
53,531,25.03,87.88,29-09-2006,2.67,13.85
46,469.9,25.22,91.12,30-09-2006,2.46,13.83
0,582.5,25.64,89.69,01-10-2006,2.32,13.81
5.1,777.2,25.6,87.38,02-10-2006,2.42,13.8
0.9,698.8,25.67,88.38,03-10-2006,2.37,13.79
1.6,610.13,25.65,88,04-10-2006,2.37,13.77
7.2,562.5,25.55,88.62,05-10-2006,2.31,13.76
7.3,716,25.73,88.5,06-10-2006,2.36,13.75
2.6,552.6,25.88,89,07-10-2006,2.65,13.95
17.5,590.6,25.3,89.88,08-10-2006,2.63,14.15
11.9,590.6,25.13,87.44,09-10-2006,2.66,14.12
18.9,656.4,25.57,86.06,10-10-2006,2.57,14.09
0,531,25.72,88.31,11-10-2006,2.4,14.29
0,720.3,26.73,81.31,12-10-2006,2.49,14.25
0,598.7,25.83,85.19,13-10-2006,2.33,14.2
0,463.8,26.1,86.25,14-10-2006,2.35,13.87
0,481.2,25.96,87.56,15-10-2006,2.35,13.84
3.7,615,26.34,85.12,16-10-2006,2.4,13.8
11.2,538.93,25.71,87.75,17-10-2006,2.33,13.78
0,609.57,25.9,86.31,18-10-2006,2.28,13.77
0.7,386.6,26.26,84.44,19-10-2006,2.34,13.74
14,327,26.19,85.25,20-10-2006,2.33,13.71
1.7,345.4,25.83,86.69,21-10-2006,2.48,13.69
2.7,436.7,26.51,81,22-10-2006,2.42,13.68
0,332,26.65,76.06,23-10-2006,2.47,13.66
0,319.75,26.35,77.25,24-10-2006,2.68,13.64
0,280.3,26.26,76.81,25-10-2006,2.98,13.61
0,264.7,26.81,79.62,26-10-2006,2.79,13.6
1.2,264.7,26.47,81.56,27-10-2006,2.29,13.58
0,335.3,26.28,85.12,28-10-2006,2.01,13.57
0.7,264.7,25.33,89.88,29-10-2006,2.23,13.56
2.8,274,26.15,85.5,30-10-2006,2.52,14
0,435.07,26.59,83.75,31-10-2006,2.42,13.91
0,372.7,26.15,86.31,01-11-2006,2.43,14.04
4.7,280.3,25.66,88.56,02-11-2006,2.57,14.04
15.1,312.3,25.21,87.56,03-11-2006,2.44,14.12
0,407.8,25.47,83.5,04-11-2006,2.33,14.08
0,261.7,25.13,91.19,05-11-2006,2.15,14.03
32.2,309,25.25,88.31,06-11-2006,2.33,13.99
48.5,459.96,25.44,81.12,07-11-2006,2.53,13.96
38.8,586.6,25.12,78.88,08-11-2006,2.51,13.92
0.9,365.8,26.31,77.5,09-11-2006,2.5,13.89
0,258.6,26.39,78.19,10-11-2006,2.56,13.86
